id,name,address,city,state,phone,chain
111991,Dragons HQ,2421 Westport Pkwy,Fort Worth,TX,8176141131,Independent Card Shop
111993,Galactic Gamez West,9649 White Settlement Rd,Fort Worth,TX,8173309048,Independent Card Shop
111985,Orbinspire Games,5970 Park Vista Cir Unit 178B,Fort Worth,TX,6823721837,Independent Card Shop
111986,Primal Cards & Collectables,3401 Altamesa Blvd,Fort Worth,TX,8178629020,Independent Card Shop
111989,The Gaming Vault,"12412 Timberland Blvd
Suite 324",Fort Worth,TX,8172010246,Independent Card Shop
111743,Trinity HFH ReStore- North Fort Worth,4433 River Oaks Blvd,Fort Worth,TX,8176265000,Habitat ReStore
111749,Trinity HFH ReStore- South Fort Worth,3420 S Grove St,Fort Worth,TX,8179209203,Habitat ReStore
111988,Y2Komics,5276 Trail Lake Dr,Fort Worth,TX,8172635888,Independent Card Shop
111742,HFH of Greater Garland ReStore,2909 Broadway Blvd,Garland,TX,9724952400,Habitat ReStore
111756,HFH of Williamson County Texas ReStore,2108 N Austin Ave,Georgetown,TX,5128634344,Habitat ReStore
114322,The Hobby Hub,2474 E Austin St,Giddings,TX,5125811291,Independent Card Shop
113508,TCG K&Z,928 N Market St,Grapeland,TX,9362221459,Independent Card Shop
113711,DS Collectibles,2020 S Expressway 83,Harlingen,TX,9565642900,Independent Card Shop
111772,Rio Grande HFH ReStore- Harlingen,507 N 1st St,Harlingen,TX,9562303850,Habitat ReStore
113687,Level Zero Seven,1506 Jacksonville Dr,Henderson,TX,9033926778,Independent Card Shop
112876,8th Dimension Comics & Games,15558 FM 529,Houston,TX,2818566506,Independent Card Shop
112862,Asgard Games,3302 S Shepherd,Houston,TX,7136770699,Independent Card Shop
112879,Astral Gaming LLC,13243 Jones Rd,Houston,TX,8328872059,Independent Card Shop
112861,Coral Sword,1318 Telephone Road,Houston,TX,8327428987,Independent Card Shop
112873,Game Haven - Houston,2000 Willowbrook Mall,Houston,TX,8326888489,Independent Card Shop
112867,Golem's Gate,7601 W Sam Houston Pkwy S,Houston,TX,2812656050,Independent Card Shop
111729,HFH Northwest Harris County ReStore,13350 Jones Rd,Houston,TX,2818905585,Habitat ReStore
111726,Houston HFH ReStore- South Loop,6161 S Loop E,Houston,TX,7136431100,Habitat ReStore
111728,Houston HFH ReStore- West 34th,5280 W 34th St,Houston,TX,3464063882,Habitat ReStore
112865,Sundry Shop Games,9700 Bissonnet St,Houston,TX,3465653351,Independent Card Shop
112866,Texas Tabletop,13510 Aldine Westfield Rd,Houston,TX,3466996327,Independent Card Shop
112877,The Comic Vault,15210 West Rd,Houston,TX,3467321350,Independent Card Shop
112870,Ettin Games and Hobbies,257 Farm to Market 1960 Bypass Rd E,Humble,TX,8326448802,Independent Card Shop
112869,Loot Keep,5762 Farm to Market 1960 Rd E,Humble,TX,2815706135,Independent Card Shop
112992,Multiverse Hobbies,3333 Co Rd 119,Hutto,TX,5128463176,Independent Card Shop
111972,Sanctuary Books and Games,305 Cimarron Trail,Irving,TX,4693720777,Independent Card Shop
111967,Yuudachi TCG Arena,3455 N Belt Line Rd,Irving,TX,4693587488,Independent Card Shop
112886,Kangaroo Tales Collectibles,2335 N Fry Rd,Katy,TX,7137259182,Independent Card Shop
113685,Dragon's Nest,302 E Main St,Kilgore,TX,9039872516,Independent Card Shop
112958,Book Stan - Killeen,204 N Fort Hood Rd,Killeen,TX,2546281515,Independent Card Shop
111754,Fort Hood Area HFH ReStore,2601 Atkinson Ave,Killeen,TX,2545540924,Habitat ReStore
112871,TimeLoop Arcade Swords and Superheroes,22210 TX Loop 494,Kingwood,TX,9366507900,Independent Card Shop
112860,Culture Shock,8610 Spencer Hwy,La Porte,TX,2819307918,Independent Card Shop
112951,Come and Play It,475 Bluebonnet Rd,La Vernia,TX,2108250009,Independent Card Shop
112989,ManaFlood Games,6015 Lohman Ford Rd,Lago Vista,TX,5128719290,Independent Card Shop
113389,Big Texas Breaks - BTB Card Shop,418 Plantation Dr,Lake Jackson,TX,9794172525,Independent Card Shop
111766,HFH of Southern Brazoria County ReStore,12 Circle Way,Lake Jackson,TX,9792852800,Habitat ReStore
111992,Sci Fi Factory - Lake Worth,6560 Lake Worth Blvd,Lake Worth,TX,6823214659,Independent Card Shop
111771,HFH of Laredo ReStore,4703 Warehouse Lane,Laredo,TX,9567243227,Habitat ReStore
112990,Adventures in Ink,"15201 Ronald Reagan Blvd, STE 210",Leander,TX,5126710392,Independent Card Shop
112945,Sentinel Hobby and Games,6711 Bandera Rd,Leon Valley,TX,2103967053,Independent Card Shop
111725,"HFH Polk County, Texas ReStore",321 N Beatty Ave.,Livingston,TX,9363288529,Habitat ReStore
111731,"Northeast TX HFH serv Gregg, Harrison, Upshur ReStore",907 McCann Rd,Longview,TX,9032128453,Habitat ReStore
113697,AkesCollectables,6301 82nd St,Lubbock,TX,3076406835,Independent Card Shop
111744,Lubbock HFH ReStore,3630 50th Street,Lubbock,TX,8067634663,Habitat ReStore
113698,Mad Hatter's House Of Games,1509 Texas Avenue,Lubbock,TX,8067634054,Independent Card Shop
113684,The Chadderbox Hobby Shop,4600 S Medford Dr,Lufkin,TX,9362250804,Independent Card Shop
111971,"MRT Cards, Games & Comics, Inc.",1509 FM157,Mansfield,TX,6822254486,Independent Card Shop
113686,Table Ready LLC,2010 E End Blvd N,Marshall,TX,9037400036,Independent Card Shop
113708,Myth Adventures,720 w Nolana ave,McAllen,TX,9566275250,Independent Card Shop
113710,South Texas TCG,6500 N 10th St,McAllen,TX,9563025508,Independent Card Shop
113707,The Pocket V3,2901 N 10th St,McAllen,TX,9563223171,Independent Card Shop
113706,Xpensive Paper,1713 N 23rd St,McAllen,TX,9565622622,Independent Card Shop
111740,HFH of Collin County ReStore- McKinney,2060 Couch Dr,McKinney,TX,4699709718,Habitat ReStore
113678,Mt. Moon Collectibles - McKinney,1434 N Central Expy,McKinney,TX,4695097001,Independent Card Shop
111976,Brickhouse Games,1900 Oates Dr. Ste 119,Mesquite,TX,4697797135,Independent Card Shop
113702,Astral Castle,10 Meta Dr,Midland,TX,4325206463,Independent Card Shop
113703,Influx Games,311 E Illinois Ave,Midland,TX,4322187865,Independent Card Shop
111763,Permian Basin HFH ReStore,3001 West Loop 250 North,Midland,TX,4326829606,Habitat ReStore
113701,Stormcrow Games Midland,4519 N Garfield St,Midland,TX,4322471503,Independent Card Shop
113694,The Game Store,421 E Broad St,Mineola,TX,9036386371,Independent Card Shop
113998,The TCG Vault,1500 S Oak Ave,Mineral Wells,TX,9406540821,Independent Card Shop
113709,The Pocket,2002 N Conway Ave,Mission,TX,9565910876,Independent Card Shop
112864,Sleight of Hand Card Games,9402 Hwy 6 STE 200,Missouri City,TX,8325969385,Independent Card Shop
113683,Lucky Draw TCG,914 S 27th St,Nederland,TX,4096567764,Independent Card Shop
112956,Blitzkrieg Games and Comics,681 S. State Highway 46,New Braunfels,TX,8303581510,Independent Card Shop
111760,Comal County HFH ReStore,1269 Industrial Dr,New Braunfels,TX,8306257005,Habitat ReStore
112955,D Pad,1024 W San Antonio St.,New Braunfels,TX,8306430440,Independent Card Shop
112954,Legends & Loot,1410 S Business IH 35,New Braunfels,TX,8305008919,Independent Card Shop
113399,Blue Jay's Cauldron,1710 Roman Forest Blvd,New Caney,TX,2818009371,Independent Card Shop
112887,Emporium Games,22564 Community Dr,New Caney,TX,2818068112,Independent Card Shop
111977,Eclipse Cards and Hobby,9155 26 Blvd Suite 280,North Richland Hills,TX,8175764030,Independent Card Shop
111980,Titan Collector Gaming,6723 Mid Cities Blvd,North Richland Hills,TX,8173933363,Independent Card Shop
113704,Retro Hall,3126 Andrews Hwy,Odessa,TX,4326539934,Independent Card Shop
113705,The Hive,2630 Kermit Hwy,Odessa,TX,4322726710,Independent Card Shop
114279,Mushyhead Comics,117 W Foster Avenue,Pampa,TX,8063705858,Independent Card Shop
113689,Animetive,923 N Greer Blvd,Pittsburg,TX,9032042875,Independent Card Shop
111983,Mystery Cards & Games,630 N Central Expy,Plano,TX,4693041707,Independent Card Shop
111981,Zenith TCG,2995 W 15th St,Plano,TX,4694409583,Independent Card Shop
111979,Cardquest LGS,1144 N Plano Rd,Richardson,TX,9724006648,Independent Card Shop
111978,Crimson Lion Games,7410 Boulevard 26,Richland Hills,TX,8176163570,Independent Card Shop
112878,Rooted Games,222 FM359,Richmond,TX,7139552444,Independent Card Shop
112874,SJ Cards,735 Plantation Dr,Richmond,TX,2717622379,Independent Card Shop
112875,T's Collectables,4125 Williams Way Blvd,Richmond,TX,7139126187,Independent Card Shop
113712,The Outpost Games,605 W Main St,Rio Grande City,TX,9562099627,Independent Card Shop
111987,Resistance Comics and Games,610e Byron Nelson Blvd,Roanoke,TX,6822372100,Independent Card Shop
111768,"HFH of Aransas County, Texas ReStore",1933 Hwy 35 N.,Rockport,TX,3614500570,Habitat ReStore
113387,Yugi's Lookout,940 3rd St,Rosenberg,TX,2817622964,Independent Card Shop
112986,Bell's Gaming Center,410 Chisholm Valley Drive,Round Rock,TX,5125800801,Independent Card Shop
111995,Vs Games - Royce City,7496 TX-66,Royse City,TX,4698742006,Independent Card Shop
111762,HFH of San Angelo ReStore,401 N Chadbourne St,San Angelo,TX,3256557535,Habitat ReStore
112934,Alamo Drafthouse Cinema Park North,618 NW Loop 410,San Antonio,TX,2107299293,Independent Card Shop
112944,Anime Tokyo,3333 Wurzbach Rd,San Antonio,TX,2105195752,Independent Card Shop
112933,Black Potion,1900 Fredericksburg Rd,San Antonio,TX,2103698750,Independent Card Shop
112948,Collectors Club,19141 Stone Oak Pkwy,San Antonio,TX,2107997607,Independent Card Shop
112942,Double Phoenix Games,1583 Thousand Oaks Dr,San Antonio,TX,2105602219,Independent Card Shop
112936,Fabled Tavern,4535 Fredericksburg Rd,San Antonio,TX,2102575042,Independent Card Shop
112946,Gamelot - San Antonio,7088 Bandera Rd,San Antonio,TX,2107585589,Independent Card Shop
111770,HFH of San Antonio Home Center- 311 Probandt,311 Probandt,San Antonio,TX,2102233647,Habitat ReStore
111761,HFH of San Antonio Home Center- 5482 Walzem,5482 Walzem Rd,San Antonio,TX,2105997109,Habitat ReStore
111764,HFH of San Antonio Home Center- 8125 Meadow Leaf,8125 Meadow Leaf,San Antonio,TX,2106747500,Habitat ReStore
112939,Heroes and Fantasies - San Antonio,13013 U.S. 281,San Antonio,TX,2103400074,Independent Card Shop
112932,Knight Owl Gaming,8418 Broadway #117,San Antonio,TX,2102639047,Independent Card Shop
112950,Know Where,13926 Tripoli,San Antonio,TX,2107047874,Independent Card Shop
112938,League of Villains,2549 Jackson-Keller Rd,San Antonio,TX,2103754112,Independent Card Shop
112941,Never Tell Me The Odds,13777 Judson Rd,San Antonio,TX,2102338840,Independent Card Shop
112931,TCG Exchange,1851 Rigsby Ave,San Antonio,TX,2102895893,Independent Card Shop
112937,The Poke Hive,4522 Fredericksburg Rd,San Antonio,TX,2107088991,Independent Card Shop
112940,The Printed Meeple,13032 Nacogdoches Rd,San Antonio,TX,2109726337,Independent Card Shop
112930,Thirdspace,1308 Austin Hwy,San Antonio,TX,8303886625,Independent Card Shop
111759,Austin HFH ReStore- San Marcos,2521 North Interstate 35 Frontage Road,San Marcos,TX,5127388383,Habitat ReStore
112977,Dragon's Lair Comics & Fantasy - San Marcos,911 TX-80,San Marcos,TX,5122108556,Independent Card Shop
112863,House Maranto Games,4111 FM1764,Santa Fe,TX,4092702145,Independent Card Shop
112949,Coliseum Trading Cards & Collectibles,6000 FM3009,Schertz,TX,2102539500,Independent Card Shop
111738,HFH of Grayson County ReStore,3822 N. Frisco Road,Sherman,TX,9036470133,Habitat ReStore
113682,Stark Trading Co,809 TX-327,Silsbee,TX,4099370740,Independent Card Shop
112885,Arclight Gaming,8220 Louetta Road,Spring,TX,8326398992,Independent Card Shop
112883,Expedition Outpost Games and Hobbies,8320 Louetta Rd,Spring,TX,7135912925,Independent Card Shop
112881,Halcyon Games,2040 Louetta Road,Spring,TX,7138357500,Independent Card Shop
112882,Kumarama,6450 Louetta Rd,Spring,TX,3462682450,Independent Card Shop
112880,Shippin Texas,18553 Kuykendahl Rd,Spring,TX,8324226233,Independent Card Shop
112896,Cozy's Cards and Collectibles,1230 E Hwy 199,Springtown,TX,6826157100,Independent Card Shop
112976,Game Day Geek,102 S Swenson St,Stamford,TX,3252612588,Independent Card Shop
112872,Top Mint Cards,5806 New Territory Blvd,Sugar Land,TX,3462790058,Independent Card Shop
111753,Fort Bend HFH ReStore,"505 Julie Rivers Dr.,#150",Sugarland,TX,2814030708,Habitat ReStore
112963,Black Rose Gaming,2314 W Adams Ave,Temple,TX,2547214675,Independent Card Shop
112962,Blade and Banner Games,5416 W Adams Ave,Temple,TX,2544449822,Independent Card Shop
111994,Bard Owl Games,301 Tanger Dr,Terrell,TX,4692634781,Independent Card Shop
111998,On the Stack Games,1737 N Frances St,Terrell,TX,3614949028,Independent Card Shop
113692,Excalibur Comics Cards and Games,2811 N State Line Ave,Texarkana,TX,9037925767,Independent Card Shop
111730,HFH of Texarkana ReStore,3632 New Boston Road,Texarkana,TX,9033062589,Habitat ReStore
113691,House of Games,3809 N State Line Ave,Texarkana,TX,9033062006,Independent Card Shop
113693,Mana Brew,4707 S Lake Dr,Texarkana,TX,4302758146,Independent Card Shop
113690,MeepleCity,1801 N Robison Rd,Texarkana,TX,4302004518,Independent Card Shop
111732,HFH of Smith County ReStore,822 West Front,Tyler,TX,9035310072,Habitat ReStore
113688,The Castle,5615 Troup Hwy,Tyler,TX,9035812278,Independent Card Shop
112947,Heroes and Fantasies - Universal City,920 Pat Booker Rd,Universal City,TX,2109454376,Independent Card Shop
112943,Hole in the Wall Hobbies,11503 E Loop 1604 N,Universal City,TX,2103245599,Independent Card Shop
112901,Paint Your Peace,1712 Main St,Vernon,TX,9402833046,Independent Card Shop
113699,Collectors Trading Company,3610 N Laurent St,Victoria,TX,3618946730,Independent Card Shop
111767,Golden Crescent HFH ReStore,"4103 N Navarro, Ste 100",Victoria,TX,3615704700,Habitat ReStore
112964,Collectible Ventures,606 N New Rd,Waco,TX,2547495417,Independent Card Shop
112968,King's Landing Games,1427 S Valley Mills Dr,Waco,TX,2547522333,Independent Card Shop
112969,Nexus,1603 Washington Ave,Waco,TX,2547321115,Independent Card Shop
112967,Northstar Games,1412 N Valley Mills Dr,Waco,TX,2543391000,Independent Card Shop
112970,Tanuki Tabletop,10324 China Spring Rd,Waco,TX,2546520788,Independent Card Shop
112966,The Game Closet,3721 Franklin Ave,Waco,TX,2547517251,Independent Card Shop
112965,The Mana Base,591 N Valley Mills Dr,Waco,TX,2542961295,Independent Card Shop
111751,Waco HFH Restore,1224 Franklin Ave,Waco,TX,2547560131,Habitat ReStore
112898,Gibsons Cosmic Cards,306 S Main St,Weatherford,TX,6822621103,Independent Card Shop
112897,Session Zero Comics and Games,109 N Main St,Weatherford,TX,8175503113,Independent Card Shop
112859,Nerdvana Cards and Collectables,349 El Dorado Blvd,Webster,TX,4094974719,Independent Card Shop
112858,X-Ray Games,15502 State Hwy 3,Webster,TX,8324296647,Independent Card Shop
112903,Collector's Den,4020 Rhea Rd Ste 4E,Wichita Falls,TX,9403869404,Independent Card Shop
111737,HFH of Wichita Falls ReStore,902 13 th,Wichita Falls,TX,9407677113,Habitat ReStore
112902,Nexus Game Lounge,"3111 Midwestern Pkwy
Ste 520",Wichita Falls,TX,9407571885,Independent Card Shop
113398,Mosswood Market TCG & Games,14132 FM 1097,Willis,TX,9367012004,Independent Card Shop
112978,Super Dimension Gaming,111 Old Kyle Rd,Wimberley,TX,5127223243,Independent Card Shop
113700,TCG Anime Kings,126 E Main St,Yorktown,TX,3612435101,Independent Card Shop
113060,The Syndicate,42 S 100 W,Brigham City,UT,4352241491,Independent Card Shop
111799,HFH of Southwest Utah ReStore- Cedar City,124 N Main Street,Cedar City,UT,4352630982,Habitat ReStore
113043,Cards of Ruin - Clearfield,1246 S Legend Hls Dr,Clearfield,UT,5615371752,Independent Card Shop
113044,Frisson Gaming,1580 State St,Clearfield,UT,3854232876,Independent Card Shop
113046,Game Grid - Clearfield,"1060 West 300 North
STE F",Clearfield,UT,8018206591,Independent Card Shop
113050,Cosmic Collectibles 801,1917 W 1800 N,Clinton,UT,8013892747,Independent Card Shop
114402,Paramount Sports and Toys,925 Pioneer Rd,Draper,UT,8016668685,Independent Card Shop
114406,GameCraft,4315 N Pony Express Pkwy,Eagle Mountain,UT,3853926792,Independent Card Shop
114109,Bengamin Games,77 S Main St,Ephraim,UT,4352504938,Independent Card Shop
113053,Game Grid - Farmington,11 E State St,Farmington,UT,3855020031,Independent Card Shop
114403,Game Haven - Herriman,5254 Anthem Peak Ln,Herriman,UT,8016752738,Independent Card Shop
111800,HFH of Southwest Utah ReStore- St. George,39 Main St,Hurricane,UT,4356284041,Habitat ReStore
113067,Cards of Ruin - Hyrum,92 E Main St,Hyrum,UT,2083902616,Independent Card Shop
113045,CardFellas,1596 N Hill Field Rd,Layton,UT,3853482682,Independent Card Shop
113048,Game Grid - Layton,26 N Main St,Layton,UT,8017196662,Independent Card Shop
114404,Croma TCG,90 N 500 W,Lehi,UT,8015141704,Independent Card Shop
114228,Game Realm - Logan,462 N Main St,Logan,UT,4359326411,Independent Card Shop
114226,Game Realm - South Logan,880 S Main St,Logan,UT,4359322936,Independent Card Shop
114227,Toad and Tricycle Games,182 N 100 E,Logan,UT,4352133473,Independent Card Shop
113065,Another Round Disc Golf - Salt Lake City,6092 S 900 E,Murray,UT,8019982185,Independent Card Shop
113064,Riftgate - Murray,5412 S 900 E,Murray,UT,8012003809,Independent Card Shop
113054,The Cardboard Exchange TCG,2323 N 400 E,North Ogden,UT,8016893568,Independent Card Shop
113056,Game Grid - North Salt Lake,"460 N Redwood Rd
Building B",North Salt Lake,UT,8012980764,Independent Card Shop
113052,Game Grid - North Ogden,817 Wall Ave,Ogden,UT,8017826242,Independent Card Shop
113055,Gray Knight Games,2707 N 1600 W,Ogden,UT,3852516167,Independent Card Shop
111790,HFH Northern Utah ReStore,3111 Wall Ave,Ogden,UT,8013933287,Habitat ReStore
113051,Hill Top TCG,4510 900 W,Ogden,UT,8016058250,Independent Card Shop
114407,Dragon's Keep - Orem,48 West 300 North,Orem,UT,8012254534,Independent Card Shop
111788,HFH of Utah County ReStore- Orem,340 S Orem Blvd,Orem,UT,8013448527,Habitat ReStore
114408,The Nerd Store - Orem,575 E University Pkwy,Orem,UT,3853752967,Independent Card Shop
111789,HFH of Summit &amp; Wasatch Counties ReStore,"6280 Silver Creek Drive,Suite B",Park City,UT,4354879015,Habitat ReStore
114405,Blakfyre Games,391 S Main St,Pleasant Grove,UT,8017859713,Independent Card Shop
113049,The Queen's Realm,5451 S 1900 W Unit 8,Roy,UT,3854232556,Independent Card Shop
113059,Claw Zone,629 S State Street,Salt Lake City,UT,3852966407,Independent Card Shop
111791,HFH Greater Salt Lake Area ReStore,1276 S 500 W,Salt Lake City,UT,8012630136,Habitat ReStore
113058,Oasis Games,275 E 400 S.,Salt Lake City,UT,8017384413,Independent Card Shop
113063,Salt City Games,2160 West 4700 South,Salt Lake City,UT,8019644031,Independent Card Shop
113057,The Nerd Store (Salt Lake City),79 S Rio Grande St,Salt Lake City,UT,8014856114,Independent Card Shop
114400,We Geek Together,1200 Towne Centre Blvd,Sandy,UT,2063343607,Independent Card Shop
114401,We Geek Together - Sandy,10450 S State St,Sandy,UT,8015122149,Independent Card Shop
114229,Liam's Cards and Games,869 B South Main Street,Smithfield,UT,4359322185,Independent Card Shop
113047,Tapped Out Games,2465 N Main St STE 11B,Sunset,UT,8018205305,Independent Card Shop
113066,Hearthside Games,6802 S Redwood Rd,West Jordan,UT,3854200450,Independent Card Shop
113061,Destiny's End,3536 S 5600 W,West Valley City,UT,8015640251,Independent Card Shop
113062,The Nerd Store,"3601 S 2700 W Ste G106
Valley Fair Mall",West Valley City,UT,8019644776,Independent Card Shop
113453,Wolf Den Games,464A East Main St.,Abingdon,VA,2764771501,Independent Card Shop
111237,"HFH of Washington, D.C. &amp; Northern Virginia Restore- Alexandria",869 South Pickett St,Alexandria,VA,7033606700,Habitat ReStore
112157,The RPG Zone,8733A Cooper Rd,Alexandria,VA,5713096115,Independent Card Shop
112162,Your Hobby Place - Alexandria,700 N Washington St,Alexandria,VA,5713125946,Independent Card Shop
112126,Continental Cards,21240 Ashburn Crossing Dr,Ashburn,VA,5717078074,Independent Card Shop
112124,Huzzah Hobbies,44927 George Washington Blvd,Ashburn,VA,7034660460,Independent Card Shop
114195,"Clerks, Cards and Comics",514 Blue Ridge Ave,Bedford,VA,5405835088,Independent Card Shop
113452,Cookies & Cream Collectibles,100 Linden Sq,Bristol,VA,4237971363,Independent Card Shop
111257,Rockbridge Area HFH ReStore- Buena Vista,1865 Sycamore Ave,Buena Vista,VA,5402615042,Habitat ReStore
111239,"HFH of Washington, D.C. &amp; Northern Virginia ReStore- Chantilly",4311 Walney Rd,Chantilly,VA,7039533747,Habitat ReStore
112169,TCG Village,14240 Sullyfield Cir,Chantilly,VA,7039533800,Independent Card Shop
111251,Greater Charlottesville HFH Store,1221 Harris St,Charlottesville,VA,4342936331,Habitat ReStore
114337,Lifelink Games,257 Connor Dr,Charlottesville,VA,4349927017,Independent Card Shop
114339,Rail Tales,705 Dale Ave,Charlottesville,VA,4349841170,Independent Card Shop
114340,Sabre Games and Cards,108 4th St NE,Charlottesville,VA,4342021081,Independent Card Shop
114336,The Forge - Charlottesville,3450 Seminole Trail,Charlottesville,VA,4342641292,Independent Card Shop
112277,Tower of Games - Chesapeake,3591 Forest Haven Ln,Chesapeake,VA,7576578282,Independent Card Shop
111267,HFH of the New River Valley ReStore,1675 North Franklin St,Christiansburg,VA,5403811155,Habitat ReStore
113422,New River Comics and Games,19 W Main St,Christiansburg,VA,5404492982,Independent Card Shop
112280,Final Boss,201 N Main St,Culpeper,VA,5409870587,Independent Card Shop
111269,Danville &amp; Pittsylvania County HFH ReStore,2805 Riverside Dr Ste J,Danville,VA,4347933630,Habitat ReStore
113319,Dungeons N' Dining,764 Westover Dr,Danville,VA,4348575737,Independent Card Shop
113317,J & M Cards,3334 US-29 BUS,Danville,VA,4342284186,Independent Card Shop
114474,Top Deck Keep Warehouse,3401 US highway,Danville,VA,4345776767,Independent Card Shop
111248,Eastern Shore of Virginia HFH ReStore,3271 Main St,Exmore,VA,7574423500,Habitat ReStore
112166,The Guild Game and Hobby,11750 Fair Oaks Mall,Fairfax,VA,5408190506,Independent Card Shop
112163,Victory Comics - Falls Church,586 So. Washington St.,Falls Church,VA,7032419393,Independent Card Shop
114473,Collectors Lair,408 S Main St,Farmville,VA,4344148500,Independent Card Shop
114471,Salty Mage Games,41 Lakeside Dr,Farmville,VA,8142893868,Independent Card Shop
114472,TCG Gremlins Trading Card Shop,118 W 3rd St,Farmville,VA,4343900761,Independent Card Shop
112270,Casper's Cards & Hobby - Ft. Eustis,1386 Washington Blvd,Fort Eustis,VA,7575272103,Independent Card Shop
111262,HFH South Hampton Roads ReStore- Franklin,109 W First Ave,Franklin,VA,7573049504,Habitat ReStore
111242,Greater Fredericksburg HFH ReStore,2378 Plank Road,Fredericksburg,VA,5408915009,Habitat ReStore
112176,Strangeways Brewing,350 Lansdowne Rd,Fredericksburg,VA,5403711776,Independent Card Shop
112177,Your Hobby Place - Fredericksburg,4276 Plank Road,Fredericksburg,VA,5407854263,Independent Card Shop
112172,Comics and Gaming Outpost,7556 Gardner Park Dr,Gainesville,VA,5712486722,Independent Card Shop
114519,Galaxie Guild,210 W Oldtown St,Galax,VA,2762375705,Independent Card Shop
112276,Atomic Comics - Hampton,50 W Mercury Blvd,Hampton,VA,7577235003,Independent Card Shop
112275,Casper's Cards & Hobby,61 Spaatz Dr,Hampton,VA,5712238802,Independent Card Shop
111254,Central Valley HFH ReStore,2261 South Main Street,Harrisonburg,VA,5404900300,Habitat ReStore
114334,The Secret Lair Comics,1854 E Market St,Harrisonburg,VA,5409083990,Independent Card Shop
114335,Watchtower Games,2331 S Main Street,Harrisonburg,VA,5402172117,Independent Card Shop
111261,HFH of Gloucester-Mathews ReStore,3725 George Washington Memorial Highway,Hayes,VA,8046959655,Habitat ReStore
112131,Senpai's Corner,795 Center St,Herndon,VA,7034350126,Independent Card Shop
112262,The Time Capsule,205 E Broadway Ave,Hopewell,VA,8044584002,Independent Card Shop
111244,Lancaster/Northumberland HFH ReStore,460 N. Main St.,Kilmarnock,VA,8044353461,Habitat ReStore
112123,Boba Hero Lvl Up - Leesburg,241 Fort Evans Rd NE,Leesburg,VA,7034784074,Independent Card Shop
112122,"Creative Pursuit Games, Inc.",29 Catoctin Circle NE,Leesburg,VA,7037778605,Independent Card Shop
111256,Rockbridge Area HFH ReStore- Lexington,114 Walker St,Lexington,VA,5404644663,Habitat ReStore
111258,Greater Lynchburg HFH ReStore,360 Alleghany Ave,Lynchburg,VA,4345285155,Habitat ReStore
111241,HFH Prince William County ReStore,10159 Hastings Drive,Manassas,VA,7033696145,Habitat ReStore
114193,VS Games,1918 Virginia Ave,Martinsville,VA,2764031115,Independent Card Shop
112267,Bangerz Cards and Collectibles,9502 Chamberlayne Rd,Mechanicsville,VA,8047235367,Independent Card Shop
111249,Hanover and King William HFH ReStore,7199 Stonewall Pkwy,Mechanicsville,VA,8045696226,Habitat ReStore
112265,Waterloo Games,7512 Mechanicsville Tpke,Mechanicsville,VA,8047890310,Independent Card Shop
114338,Hero's Journey,5968 Main St,Mt Jackson,VA,5404774376,Independent Card Shop
112272,Atomic Comics - Newport News,467 B Denbigh Blvd,Newport News,VA,7578773756,Independent Card Shop
112274,Tap N Roll - Newport News,11 Hidenwood Shopping Ctr,Newport News,VA,7575865632,Independent Card Shop
112271,Tower of Games - Newport News,12971 Jefferson Avenue,Newport News,VA,7578988008,Independent Card Shop
113423,Mischief's Den,101 S Main St,Pearisburg,VA,5402512030,Independent Card Shop
113454,Mr.B's Game Lounge,282 Westgate Mall Cir,Pennington Gap,VA,2762197601,Independent Card Shop
111259,Tri-Cities HFH ReStore,829 Commerce Street,Petersburg,VA,8047325793,Habitat ReStore
111253,HFH Powhatan ReStore,1922 Urbine Rd,Powhatan,VA,8045947009,Habitat ReStore
112264,DawnStar Video Games,3007 W Clay St,Richmond,VA,8044820272,Independent Card Shop
111252,Richmond Metropolitan HFH ReStore- Chesterfield,1201 Mall Dr,Richmond,VA,8042994552,Habitat ReStore
111250,Richmond Metropolitan HFH ReStore- Northside,1901 Roane St,Richmond,VA,8042281305,Habitat ReStore
112266,Three Point RVA,1420 N Parham Rd,Richmond,VA,9798240718,Independent Card Shop
114194,"MarvelFreaks Gaming, Comics, and Collectibles",6635 Greensboro Rd,Ridgeway,VA,2762922158,Independent Card Shop
113424,Blade Gaming,430 Salem Avenue,Roanoke,VA,5402044016,Independent Card Shop
111266,HFH in the Roanoke Valley ReStore,3435 Melrose Ave NW,Roanoke,VA,5407672267,Habitat ReStore
113425,Premier Organizer - StarCityGames,5728 Williamson Rd,Roanoke,VA,5407674263,Independent Card Shop
112263,Modern Table Top,15901 US-1,South Chesterfield,VA,8047681314,Independent Card Shop
112158,Curio Cavern Springfield,6701 Loisdale Rd,Springfield,VA,7033476474,Independent Card Shop
112160,Spieda Games,6560 Backlick Rd,Springfield,VA,5716425037,Independent Card Shop
112159,Victory Comics - Springfield,6681 G Backlick Rd,Springfield,VA,7034511294,Independent Card Shop
114343,Griffons Lair - Virginia,61 Lee Jackson Hwy,Staunton,VA,5402805559,Independent Card Shop
114342,Realm of Fables,1106 Greenville Ave,Staunton,VA,5404904403,Independent Card Shop
111255,SAW HFH ReStore- Staunton,818 Greenville Ave.,Staunton,VA,5408861944,Habitat ReStore
114341,The Dragon's Hoard,17 East Johnson Street,Staunton,VA,5408855530,Independent Card Shop
